
Loaded file:  1.bvh;;;
leftleg
-17.9534435272217;-138.125823974609;-593.799011230469;
-17.956184387207;-138.296630859375;-594.447448730469;
-17.956184387207;-138.296630859375;-594.447448730469;
-17.956184387207;-138.296630859375;-594.447448730469;
-17.956184387207;-138.296630859375;-594.447448730469;
-18.075065612793;-138.415756225586;-595.14013671875;
-18.075065612793;-138.415756225586;-595.14013671875;
-18.1546897888184;-138.491500854492;-595.511352539063;
-18.2736968994141;-138.576217651367;-595.883178710938;
-18.5035991668701;-138.718444824219;-596.496398925781;
-18.6447734832764;-138.812973022461;-596.770874023438;
-18.6447734832764;-138.812973022461;-596.770874023438;
-19.0155563354492;-139.054168701172;-597.265625;
-19.0155563354492;-139.054168701172;-597.265625;
-19.1102428436279;-139.102233886719;-597.40087890625;
-19.151273727417;-139.096099853516;-597.500549316406;
-19.1627616882324;-139.002578735352;-597.52734375;
-19.0785617828369;-138.803665161133;-597.373901367188;
-18.926794052124;-138.716156005859;-597.281494140625;
-18.3288822174072;-138.487594604492;-596.638061523438;
-18.3288822174072;-138.487594604492;-596.638061523438;
-17.2661991119385;-138.530120849609;-595.301025390625;
-17.2661991119385;-138.530120849609;-595.301025390625;
-16.5608406066895;-138.637298583984;-594.605102539063;
-15.3051338195801;-138.832824707031;-593.579284667969;
-14.1803369522095;-138.789443969727;-592.838562011719;
-12.533802986145;-138.869781494141;-591.56640625;
-10.7457675933838;-139.117706298828;-590.076965332031;
-8.7618932723999;-139.777709960938;-588.514709472656;
-5.01505422592163;-140.966644287109;-584.931274414063;
-3.8715488910675;-141.883773803711;-583.788391113281;
-3.8715488910675;-141.883773803711;-583.788391113281;
-2.5761547088623;-143.300399780273;-583.291259765625;
-0.700221300125122;-144.945068359375;-582.540588378906;
-0.141588568687439;-145.096252441406;-582.246154785156;
-0.141588568687439;-145.096252441406;-582.246154785156;
1.69431340694427;-145.189102172852;-579.829406738281;
1.69431340694427;-145.189102172852;-579.829406738281;
1.67737281322479;-144.753524780273;-575.567504882813;
1.67737281322479;-144.753524780273;-575.567504882813;
-6.15099239349365;-142.854400634766;-570.62255859375;
-6.15099239349365;-142.854400634766;-570.62255859375;
-7.12906265258789;-141.948120117188;-570.4150390625;
-8.47891044616699;-141.738311767578;-571.125732421875;
-9.16706466674805;-141.370697021484;-573.096862792969;
-9.80243492126465;-139.108139038086;-579.599426269531;
-11.2541971206665;-134.41796875;-588.718139648438;
-12.2437114715576;-131.432388305664;-594.199462890625;
-12.2437114715576;-131.432388305664;-594.199462890625;
-13.6701393127441;-123.359931945801;-600.287170410156;
-12.7216196060181;-115.344696044922;-604.526245117188;
-12.7216196060181;-115.344696044922;-604.526245117188;
-12.070969581604;-110.933311462402;-606.61669921875;
-11.9785680770874;-108.300186157227;-607.196044921875;
-11.9785680770874;-108.300186157227;-607.196044921875;
-12.1488246917725;-106.548957824707;-607.469177246094;
-12.6093244552612;-106.308959960938;-607.514709472656;
-12.6093244552612;-106.308959960938;-607.514709472656;
-12.9447402954102;-106.722610473633;-607.327453613281;
-12.7605676651001;-109.547248840332;-605.043151855469;
-12.7605676651001;-109.547248840332;-605.043151855469;
-12.0548934936523;-113.304443359375;-603.415771484375;
-10.1316833496094;-123.954414367676;-598.582580566406;
-10.1316833496094;-123.954414367676;-598.582580566406;
-7.68285036087036;-129.754638671875;-593.335693359375;
-6.35373830795288;-132.421951293945;-590.703735351563;
-5.24037742614746;-134.206115722656;-588.815002441406;
-4.56810092926025;-135.433944702148;-587.775146484375;
-4.22563886642456;-136.526870727539;-587.325500488281;
-4.23263692855835;-136.808486938477;-587.371398925781;
-4.61313772201538;-137.59130859375;-588.567077636719;
-4.61313772201538;-137.59130859375;-588.567077636719;
-4.89136838912964;-137.765090942383;-589.446166992188;
-5.26389074325562;-137.911315917969;-590.275512695313;
-5.72266244888306;-138.040863037109;-591.195068359375;
-6.26736402511597;-138.183074951172;-592.168823242188;
-6.86478424072266;-138.405746459961;-593.198791503906;
-7.86428070068359;-138.70198059082;-594.748168945313;
-9.18666934967041;-139.025619506836;-596.521667480469;
-9.18666934967041;-139.025619506836;-596.521667480469;
-10.4867134094238;-139.414733886719;-597.993896484375;
-11.22669506073;-139.625244140625;-598.825439453125;
-11.9178857803345;-139.830368041992;-599.523864746094;
-12.5496826171875;-139.978118896484;-600.128540039063;
-13.0032682418823;-140.123352050781;-600.638427734375;
-13.313157081604;-140.226837158203;-601.448120117188;
-13.313157081604;-140.226837158203;-601.448120117188;
-13.2662754058838;-140.236328125;-601.804809570313;
-13.1770048141479;-139.982070922852;-602.085266113281;
-13.0775918960571;-139.774154663086;-602.354064941406;
-12.9235954284668;-139.622467041016;-602.665466308594;
