
Loaded file:  4.bvh;;;
rCollar
72.8606033325195;83.8007965087891;97.1448974609375;
68.5680999755859;82.7307968139648;90.7144012451172;
68.6134033203125;82.7166976928711;90.6638031005859;
68.6269989013672;82.7145004272461;90.5761032104492;
68.6509017944336;82.7076034545898;90.5372009277344;
68.6531982421875;82.7073974609375;90.5630035400391;
68.6045989990234;82.7247009277344;90.663200378418;
68.5567016601563;82.7425003051758;90.7111968994141;
68.6558990478516;82.7053985595703;90.6075973510742;
68.6306991577148;82.7133026123047;90.6547012329102;
68.5634002685547;82.7369995117188;90.7431030273438;
68.5779037475586;82.7341995239258;90.7512969970703;
68.5978012084961;82.7285995483398;90.744499206543;
68.589599609375;82.7325973510742;90.7281036376953;
68.6312026977539;82.7174987792969;90.7287979125977;
68.684700012207;82.6955032348633;90.7688980102539;
68.6775970458984;82.6983032226563;90.8187026977539;
68.6557998657227;82.7169036865234;90.7377014160156;
68.6723022460938;82.7214965820313;90.6125030517578;
68.6922988891602;82.720100402832;90.5820999145508;
68.6989974975586;82.7216033935547;90.5976028442383;
68.7518005371094;82.7102966308594;90.5503997802734;
68.7714996337891;82.7074966430664;90.5644989013672;
68.7640991210938;82.7123031616211;90.6120986938477;
68.790397644043;82.711799621582;90.5699996948242;
68.7957000732422;82.7163009643555;90.5639038085938;
68.8264007568359;82.7085037231445;90.5553970336914;
68.8440017700195;82.7037963867188;90.5441970825195;
68.8245010375977;82.7098007202148;90.5753021240234;
68.8556976318359;82.7022018432617;90.549201965332;
68.8758010864258;82.6977996826172;90.5234985351563;
68.875602722168;82.6993026733398;90.5098037719727;
68.9083023071289;82.6884994506836;90.4797973632813;
68.8981018066406;82.6836013793945;90.5324020385742;
68.8271026611328;82.6709976196289;90.6875991821289;
68.8615036010742;82.6490020751953;90.7870025634766;
68.8910980224609;82.6372985839844;90.8646011352539;
68.9616012573242;82.6016998291016;90.7225036621094;
69.0317993164063;82.5534973144531;90.4881973266602;
69.0190963745117;82.5445022583008;90.3369979858398;
68.9564971923828;82.5540008544922;90.3952026367188;
69.0109024047852;82.5335006713867;90.3949966430664;
69.030403137207;82.5306015014648;90.3725967407227;
69.0462036132813;82.5130996704102;90.4756011962891;
69.0817031860352;82.4946975708008;90.4741973876953;
69.1277008056641;82.4832992553711;90.405403137207;
69.1423034667969;82.4889984130859;90.3514022827148;
69.1707000732422;82.4719009399414;90.4005966186523;
69.1477966308594;82.4701995849609;90.4530029296875;
69.1529998779297;82.4655990600586;90.4061965942383;
69.1673965454102;82.4626998901367;90.3599014282227;
69.1729965209961;82.4680023193359;90.3927993774414;
69.1800994873047;82.4720001220703;90.3785018920898;
69.2352981567383;82.4627990722656;90.2818984985352;
69.3041000366211;82.448600769043;90.1956024169922;
69.325798034668;82.4457015991211;90.1987991333008;
